,0,1,2,3,4,5,6
465,18.0,0.0,1.0,0.0,0.0,0.0,0.0
466,6.0,1.0,0.0,0.0,0.0,0.0,0.0
467,0.0,1.0,0.0,1.0,0.0,1.0,1.0
468,9.0,1.0,0.0,0.0,0.0,0.0,0.0
469,3.0,1.0,0.0,1.0,0.0,0.0,1.0
470,1.0,1.0,0.0,1.0,0.0,0.0,1.0
471,1.0,1.0,0.0,1.0,0.0,0.0,0.0
472,1.0,1.0,0.0,1.0,0.0,0.0,0.0
473,0.0,0.0,0.0,0.0,0.0,1.0,1.0
474,0.0,0.0,0.0,0.0,0.0,1.0,0.0
475,2.0,0.0,0.0,1.0,0.0,0.0,0.0
476,5.0,1.0,0.0,1.0,1.0,0.0,0.0
477,25.0,1.0,1.0,0.0,0.0,0.0,0.0
478,2.0,1.0,0.0,1.0,0.0,1.0,1.0
479,1.0,1.0,0.0,1.0,0.0,1.0,0.0
480,0.0,0.0,0.0,1.0,1.0,0.0,0.0
481,23.0,1.0,1.0,0.0,0.0,0.0,0.0
482,1.0,0.0,0.0,0.0,0.0,0.0,1.0
483,2.0,1.0,0.0,0.0,0.0,1.0,0.0
484,3.0,1.0,0.0,0.0,0.0,0.0,0.0
485,20.0,0.0,1.0,0.0,1.0,0.0,0.0
486,8.0,0.0,1.0,0.0,0.0,0.0,0.0
487,17.0,1.0,1.0,0.0,0.0,0.0,0.0
488,2.0,1.0,1.0,0.0,0.0,0.0,1.0
489,6.0,1.0,0.0,0.0,0.0,0.0,0.0
490,8.0,1.0,0.0,0.0,0.0,0.0,0.0
491,0.0,0.0,0.0,0.0,0.0,0.0,1.0
492,0.0,0.0,1.0,0.0,0.0,1.0,1.0
493,1.0,1.0,0.0,0.0,0.0,0.0,1.0
494,4.0,1.0,1.0,0.0,0.0,0.0,0.0
495,4.0,0.0,0.0,0.0,0.0,0.0,0.0
496,6.0,0.0,0.0,0.0,0.0,0.0,1.0
497,4.0,0.0,0.0,0.0,0.0,1.0,0.0
498,0.0,0.0,0.0,0.0,0.0,0.0,1.0
499,0.0,0.0,0.0,1.0,0.0,0.0,0.0
500,0.0,1.0,0.0,1.0,0.0,0.0,1.0
501,1.0,0.0,0.0,0.0,1.0,0.0,0.0
502,0.0,0.0,0.0,1.0,0.0,0.0,1.0
503,0.0,0.0,0.0,1.0,0.0,0.0,0.0
504,1.0,0.0,0.0,1.0,0.0,0.0,0.0
505,1.0,0.0,0.0,0.0,0.0,1.0,0.0
506,2.0,1.0,0.0,0.0,0.0,1.0,0.0
507,2.0,1.0,0.0,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,1.0,0.0,0.0,0.0
509,14.0,1.0,0.0,0.0,0.0,1.0,0.0
510,1.0,0.0,0.0,1.0,0.0,0.0,1.0
511,24.0,1.0,0.0,0.0,0.0,0.0,0.0
512,4.0,0.0,0.0,0.0,0.0,0.0,1.0
513,0.0,0.0,1.0,0.0,0.0,1.0,1.0
514,1.0,1.0,0.0,1.0,0.0,1.0,0.0
515,24.0,1.0,0.0,0.0,0.0,0.0,1.0
516,0.0,0.0,0.0,0.0,0.0,0.0,1.0
517,0.0,1.0,0.0,0.0,0.0,0.0,1.0
518,8.0,1.0,0.0,0.0,0.0,0.0,0.0
519,0.0,1.0,1.0,0.0,0.0,0.0,0.0
520,2.0,0.0,1.0,0.0,0.0,0.0,0.0
521,10.0,1.0,0.0,0.0,0.0,0.0,0.0
522,0.0,0.0,0.0,1.0,0.0,0.0,0.0
523,1.0,1.0,0.0,0.0,0.0,0.0,0.0
524,2.0,0.0,1.0,0.0,0.0,1.0,1.0
525,6.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0.0,1.0,0.0,1.0,0.0,1.0,0.0
527,1.0,1.0,0.0,1.0,0.0,0.0,0.0
528,0.0,1.0,0.0,1.0,0.0,0.0,0.0
529,4.0,1.0,0.0,0.0,0.0,0.0,1.0
530,5.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0.0,0.0,1.0,0.0,0.0,0.0,1.0
532,2.0,1.0,0.0,0.0,0.0,0.0,0.0
533,3.0,1.0,0.0,1.0,0.0,0.0,0.0
534,7.0,0.0,1.0,0.0,0.0,0.0,0.0
535,0.0,1.0,0.0,1.0,0.0,0.0,0.0
536,1.0,1.0,0.0,1.0,0.0,0.0,0.0
537,0.0,1.0,0.0,0.0,0.0,0.0,0.0
538,2.0,1.0,0.0,0.0,0.0,1.0,0.0
539,1.0,0.0,1.0,0.0,0.0,0.0,0.0
540,3.0,1.0,0.0,1.0,0.0,0.0,0.0
541,2.0,0.0,0.0,0.0,0.0,0.0,0.0
542,1.0,1.0,0.0,0.0,0.0,0.0,0.0
543,1.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0.0,0.0,1.0,0.0,0.0,1.0,1.0
545,4.0,1.0,0.0,0.0,0.0,0.0,0.0
546,1.0,1.0,0.0,1.0,0.0,1.0,0.0
547,0.0,0.0,0.0,0.0,0.0,0.0,1.0
548,0.0,1.0,0.0,1.0,0.0,0.0,0.0
549,13.0,0.0,1.0,0.0,0.0,0.0,0.0
550,2.0,0.0,0.0,0.0,0.0,0.0,1.0
551,5.0,0.0,1.0,0.0,0.0,0.0,0.0
552,1.0,1.0,0.0,1.0,0.0,0.0,0.0
553,0.0,0.0,0.0,1.0,0.0,0.0,1.0
554,0.0,0.0,0.0,0.0,0.0,1.0,0.0
555,4.0,0.0,1.0,0.0,0.0,1.0,0.0
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,1.0,0.0,1.0,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,0.0,0.0,0.0,1.0
559,1.0,0.0,1.0,0.0,0.0,1.0,1.0
560,0.0,1.0,0.0,1.0,0.0,0.0,1.0
561,10.0,1.0,0.0,0.0,0.0,1.0,0.0
562,10.0,1.0,0.0,0.0,0.0,0.0,0.0
563,2.0,0.0,0.0,0.0,0.0,0.0,1.0
564,1.0,0.0,0.0,0.0,1.0,0.0,0.0
565,1.0,0.0,1.0,0.0,0.0,0.0,1.0
566,0.0,1.0,0.0,0.0,0.0,0.0,0.0
567,7.0,0.0,1.0,0.0,0.0,1.0,1.0
568,9.0,1.0,0.0,0.0,0.0,0.0,0.0
569,2.0,0.0,1.0,0.0,1.0,0.0,0.0
570,8.0,1.0,0.0,1.0,0.0,0.0,0.0
571,0.0,0.0,0.0,0.0,0.0,1.0,1.0
572,3.0,1.0,0.0,1.0,0.0,1.0,0.0
573,33.0,1.0,1.0,0.0,0.0,0.0,0.0
574,1.0,1.0,0.0,0.0,0.0,0.0,1.0
575,1.0,0.0,0.0,0.0,0.0,0.0,0.0
576,4.0,1.0,0.0,0.0,0.0,0.0,1.0
577,0.0,1.0,0.0,0.0,0.0,0.0,0.0
578,7.0,1.0,0.0,0.0,0.0,0.0,1.0
579,0.0,0.0,1.0,0.0,0.0,0.0,0.0
580,22.0,1.0,0.0,0.0,0.0,0.0,0.0
581,1.0,1.0,0.0,0.0,0.0,0.0,1.0
582,3.0,0.0,0.0,0.0,0.0,0.0,0.0
583,2.0,1.0,0.0,1.0,0.0,0.0,0.0
584,0.0,0.0,0.0,0.0,0.0,1.0,0.0
585,0.0,0.0,0.0,1.0,0.0,0.0,1.0
586,0.0,0.0,1.0,0.0,0.0,0.0,1.0
587,0.0,1.0,0.0,1.0,0.0,0.0,0.0
588,3.0,0.0,1.0,0.0,0.0,0.0,1.0
589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,1.0,0.0,0.0,1.0,0.0,0.0,0.0
591,0.0,0.0,0.0,1.0,0.0,0.0,0.0
592,22.0,1.0,0.0,0.0,0.0,1.0,0.0
593,2.0,0.0,0.0,1.0,0.0,0.0,1.0
594,1.0,1.0,0.0,1.0,0.0,0.0,0.0
595,3.0,0.0,0.0,0.0,0.0,0.0,0.0
596,0.0,1.0,0.0,1.0,0.0,0.0,0.0
597,1.0,0.0,1.0,0.0,0.0,0.0,0.0
598,4.0,0.0,1.0,0.0,0.0,0.0,1.0
599,1.0,0.0,0.0,0.0,0.0,0.0,0.0
600,5.0,1.0,0.0,0.0,0.0,0.0,1.0
601,9.0,1.0,0.0,0.0,0.0,0.0,0.0
602,0.0,1.0,0.0,0.0,0.0,1.0,1.0
603,0.0,0.0,1.0,0.0,0.0,1.0,0.0
604,3.0,0.0,1.0,0.0,0.0,0.0,1.0
605,5.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0.0,1.0,0.0,1.0,0.0,0.0,0.0
607,0.0,0.0,1.0,0.0,0.0,0.0,1.0
608,0.0,0.0,1.0,0.0,0.0,1.0,1.0
609,0.0,0.0,0.0,0.0,0.0,1.0,1.0
610,3.0,1.0,0.0,0.0,0.0,0.0,1.0
611,1.0,1.0,0.0,1.0,0.0,0.0,1.0
612,11.0,1.0,0.0,0.0,0.0,0.0,0.0
613,12.0,0.0,1.0,0.0,0.0,0.0,0.0
614,28.0,1.0,0.0,0.0,0.0,0.0,0.0
615,1.0,0.0,0.0,0.0,0.0,0.0,0.0
616,1.0,0.0,0.0,0.0,0.0,0.0,0.0
617,4.0,1.0,0.0,0.0,0.0,1.0,0.0
618,1.0,1.0,1.0,0.0,0.0,0.0,1.0
619,0.0,0.0,1.0,0.0,1.0,0.0,1.0
620,0.0,0.0,0.0,0.0,0.0,0.0,1.0
621,0.0,0.0,0.0,0.0,0.0,1.0,1.0
622,0.0,0.0,0.0,0.0,0.0,0.0,1.0
623,2.0,0.0,0.0,1.0,0.0,0.0,0.0
624,0.0,0.0,0.0,0.0,0.0,1.0,0.0
625,1.0,0.0,0.0,1.0,0.0,0.0,0.0
626,4.0,1.0,0.0,0.0,0.0,1.0,0.0
627,0.0,0.0,1.0,0.0,0.0,0.0,0.0
628,0.0,1.0,0.0,1.0,0.0,0.0,0.0
629,1.0,1.0,0.0,1.0,0.0,0.0,0.0
630,0.0,1.0,0.0,1.0,0.0,1.0,1.0
631,0.0,1.0,0.0,0.0,0.0,0.0,0.0
632,3.0,1.0,0.0,1.0,0.0,0.0,0.0
633,11.0,0.0,0.0,0.0,0.0,0.0,1.0
634,14.0,1.0,1.0,0.0,0.0,0.0,0.0
635,0.0,0.0,0.0,0.0,0.0,0.0,1.0
636,1.0,1.0,0.0,0.0,0.0,0.0,1.0
637,1.0,1.0,0.0,1.0,0.0,0.0,0.0
638,20.0,1.0,0.0,0.0,0.0,1.0,0.0
639,0.0,0.0,0.0,1.0,0.0,0.0,0.0
640,0.0,1.0,1.0,0.0,0.0,0.0,0.0
641,1.0,0.0,0.0,0.0,0.0,0.0,0.0
642,6.0,1.0,0.0,1.0,0.0,0.0,0.0
643,2.0,1.0,0.0,0.0,0.0,0.0,0.0
644,3.0,1.0,0.0,1.0,0.0,0.0,0.0
645,20.0,1.0,0.0,0.0,0.0,0.0,0.0
646,1.0,1.0,0.0,1.0,0.0,0.0,0.0
647,1.0,1.0,0.0,0.0,0.0,1.0,0.0
648,1.0,1.0,0.0,1.0,0.0,0.0,0.0
649,3.0,0.0,1.0,0.0,0.0,0.0,0.0
650,6.0,1.0,0.0,0.0,0.0,0.0,1.0
651,5.0,1.0,0.0,1.0,0.0,0.0,0.0
652,2.0,1.0,0.0,0.0,0.0,0.0,0.0
653,2.0,1.0,0.0,0.0,0.0,0.0,1.0
654,5.0,0.0,0.0,0.0,0.0,0.0,0.0
655,1.0,0.0,0.0,1.0,0.0,1.0,1.0
656,0.0,0.0,1.0,0.0,0.0,0.0,0.0
657,1.0,0.0,0.0,1.0,0.0,0.0,0.0
658,0.0,0.0,0.0,1.0,0.0,0.0,0.0
659,2.0,0.0,0.0,0.0,0.0,0.0,0.0
660,8.0,1.0,0.0,0.0,0.0,0.0,0.0
661,7.0,0.0,1.0,0.0,0.0,0.0,1.0
662,0.0,0.0,0.0,0.0,0.0,0.0,1.0
663,1.0,0.0,0.0,0.0,0.0,0.0,0.0
664,0.0,0.0,0.0,1.0,0.0,1.0,0.0
665,1.0,0.0,0.0,0.0,0.0,0.0,1.0
666,0.0,0.0,1.0,0.0,0.0,0.0,1.0
667,2.0,0.0,0.0,0.0,0.0,1.0,0.0
668,13.0,1.0,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,1.0,0.0,0.0,0.0
670,2.0,1.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,1.0,0.0,0.0,1.0,0.0
672,4.0,1.0,0.0,1.0,0.0,0.0,1.0
673,1.0,0.0,0.0,1.0,0.0,0.0,1.0
674,0.0,0.0,0.0,0.0,0.0,0.0,1.0
675,14.0,1.0,1.0,0.0,0.0,0.0,0.0
676,22.0,1.0,1.0,0.0,0.0,0.0,0.0
677,1.0,1.0,0.0,1.0,0.0,0.0,0.0
678,4.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2.0,0.0,0.0,1.0,0.0,0.0,0.0
680,10.0,1.0,0.0,0.0,0.0,0.0,0.0
681,3.0,1.0,0.0,0.0,0.0,0.0,0.0
682,2.0,1.0,0.0,0.0,0.0,0.0,0.0
683,3.0,0.0,1.0,0.0,0.0,0.0,1.0
684,1.0,0.0,0.0,0.0,0.0,1.0,0.0
685,0.0,1.0,1.0,0.0,0.0,1.0,1.0
686,0.0,0.0,0.0,1.0,0.0,0.0,0.0
687,0.0,0.0,1.0,0.0,0.0,1.0,1.0
688,6.0,1.0,1.0,0.0,0.0,0.0,0.0
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,1.0,0.0,1.0,0.0,1.0
691,0.0,0.0,0.0,0.0,0.0,0.0,1.0
692,0.0,1.0,0.0,1.0,0.0,0.0,0.0
693,2.0,0.0,0.0,0.0,0.0,0.0,0.0
694,1.0,1.0,0.0,1.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0,0.0,1.0
696,5.0,1.0,0.0,0.0,0.0,0.0,0.0
697,10.0,1.0,0.0,0.0,0.0,0.0,0.0
698,3.0,0.0,0.0,0.0,0.0,0.0,0.0
699,3.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0,1.0,0.0,0.0,0.0,1.0
701,0.0,0.0,0.0,1.0,0.0,0.0,0.0
702,8.0,1.0,1.0,0.0,0.0,0.0,0.0
703,4.0,1.0,0.0,0.0,0.0,0.0,0.0
704,4.0,0.0,0.0,0.0,0.0,0.0,1.0
705,4.0,1.0,1.0,0.0,0.0,0.0,0.0
706,10.0,1.0,0.0,0.0,0.0,0.0,0.0
707,2.0,0.0,0.0,0.0,0.0,0.0,0.0
708,5.0,1.0,0.0,0.0,0.0,1.0,0.0
709,0.0,0.0,1.0,0.0,0.0,0.0,1.0
710,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,2.0,1.0,0.0,1.0,0.0,0.0,0.0
712,19.0,1.0,0.0,0.0,0.0,0.0,0.0
713,0.0,1.0,0.0,1.0,0.0,1.0,1.0
714,4.0,0.0,0.0,0.0,0.0,0.0,0.0
715,3.0,1.0,0.0,0.0,1.0,0.0,0.0
716,0.0,0.0,0.0,0.0,0.0,1.0,0.0
717,26.0,1.0,0.0,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,1.0,0.0,0.0,1.0
719,0.0,0.0,0.0,0.0,0.0,1.0,1.0
720,1.0,1.0,0.0,0.0,0.0,0.0,0.0
721,13.0,1.0,0.0,0.0,0.0,0.0,0.0
722,6.0,1.0,0.0,0.0,0.0,0.0,0.0
723,7.0,1.0,0.0,0.0,0.0,0.0,0.0
724,3.0,1.0,0.0,0.0,0.0,0.0,0.0
725,6.0,0.0,0.0,0.0,0.0,0.0,0.0
726,1.0,0.0,1.0,0.0,0.0,1.0,1.0
727,0.0,0.0,0.0,1.0,0.0,0.0,0.0
728,0.0,0.0,0.0,0.0,0.0,0.0,1.0
729,1.0,1.0,0.0,0.0,0.0,0.0,1.0
730,0.0,1.0,0.0,0.0,0.0,0.0,1.0
731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,0.0,1.0,0.0,0.0,0.0,0.0,1.0
733,2.0,0.0,0.0,0.0,0.0,0.0,1.0
734,1.0,1.0,0.0,1.0,0.0,0.0,0.0
735,2.0,1.0,0.0,0.0,0.0,0.0,0.0
736,8.0,1.0,0.0,0.0,0.0,0.0,1.0
737,0.0,0.0,0.0,0.0,0.0,0.0,1.0
738,1.0,0.0,0.0,1.0,0.0,0.0,1.0
739,0.0,1.0,0.0,0.0,0.0,0.0,0.0
740,5.0,0.0,0.0,0.0,0.0,0.0,0.0
741,0.0,1.0,1.0,0.0,0.0,0.0,1.0
742,3.0,0.0,1.0,0.0,0.0,0.0,0.0
743,2.0,1.0,0.0,1.0,0.0,0.0,0.0
744,7.0,1.0,0.0,0.0,0.0,1.0,1.0
745,8.0,1.0,1.0,0.0,0.0,0.0,0.0
746,5.0,1.0,0.0,0.0,0.0,0.0,0.0
747,0.0,1.0,0.0,0.0,0.0,1.0,1.0
748,0.0,0.0,1.0,0.0,0.0,1.0,1.0
749,1.0,0.0,1.0,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0,0.0,0.0,1.0
751,3.0,1.0,0.0,0.0,1.0,0.0,0.0
752,0.0,0.0,0.0,0.0,0.0,0.0,1.0
753,1.0,1.0,0.0,1.0,0.0,0.0,0.0
754,3.0,0.0,1.0,0.0,0.0,0.0,0.0
755,10.0,1.0,0.0,0.0,0.0,0.0,1.0
756,2.0,0.0,0.0,0.0,0.0,0.0,0.0
757,3.0,1.0,0.0,0.0,0.0,0.0,0.0
758,0.0,0.0,0.0,0.0,0.0,0.0,1.0
759,0.0,1.0,0.0,0.0,0.0,0.0,0.0
760,1.0,0.0,0.0,1.0,0.0,0.0,0.0
761,0.0,0.0,1.0,0.0,0.0,0.0,1.0
762,8.0,1.0,0.0,0.0,0.0,0.0,0.0
763,7.0,0.0,0.0,0.0,0.0,0.0,0.0
764,2.0,0.0,0.0,1.0,0.0,0.0,0.0
765,6.0,1.0,0.0,1.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0,0.0,0.0,1.0
767,0.0,1.0,0.0,0.0,0.0,0.0,1.0
768,5.0,0.0,1.0,0.0,0.0,0.0,1.0
769,1.0,0.0,1.0,0.0,0.0,0.0,1.0
770,0.0,0.0,0.0,1.0,0.0,0.0,0.0
771,2.0,0.0,0.0,0.0,0.0,0.0,1.0
772,1.0,0.0,1.0,0.0,0.0,0.0,1.0
773,2.0,1.0,0.0,1.0,0.0,0.0,0.0
774,9.0,1.0,0.0,0.0,0.0,0.0,0.0
775,2.0,0.0,0.0,1.0,0.0,1.0,0.0
776,0.0,0.0,0.0,0.0,1.0,0.0,0.0
777,0.0,0.0,0.0,0.0,0.0,1.0,0.0
778,1.0,0.0,0.0,0.0,0.0,0.0,1.0
779,1.0,0.0,0.0,1.0,0.0,0.0,0.0
780,1.0,1.0,0.0,0.0,0.0,0.0,0.0
781,0.0,0.0,0.0,0.0,1.0,0.0,0.0
782,8.0,1.0,0.0,0.0,0.0,0.0,1.0
783,0.0,1.0,0.0,1.0,0.0,1.0,1.0
784,3.0,0.0,0.0,0.0,0.0,0.0,0.0
785,0.0,0.0,0.0,0.0,1.0,0.0,1.0
786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,14.0,0.0,1.0,0.0,0.0,0.0,1.0
788,0.0,0.0,0.0,0.0,0.0,0.0,1.0
789,1.0,0.0,1.0,0.0,0.0,0.0,0.0
790,3.0,0.0,0.0,0.0,0.0,0.0,1.0
791,6.0,0.0,0.0,0.0,0.0,0.0,0.0
792,1.0,1.0,0.0,1.0,0.0,0.0,0.0
793,0.0,0.0,0.0,0.0,0.0,0.0,1.0
794,1.0,0.0,1.0,0.0,0.0,1.0,0.0
795,0.0,0.0,0.0,1.0,0.0,0.0,1.0
796,0.0,1.0,0.0,1.0,0.0,0.0,0.0
797,8.0,0.0,0.0,0.0,0.0,0.0,0.0
798,6.0,1.0,0.0,1.0,0.0,0.0,1.0
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,0.0,1.0,0.0,0.0,0.0,1.0,1.0
801,4.0,1.0,0.0,1.0,1.0,0.0,0.0
802,0.0,0.0,0.0,0.0,1.0,0.0,0.0
803,1.0,1.0,0.0,0.0,0.0,0.0,1.0
804,0.0,0.0,0.0,1.0,0.0,0.0,0.0
805,4.0,0.0,1.0,0.0,1.0,0.0,0.0
806,3.0,0.0,0.0,0.0,0.0,0.0,0.0
807,2.0,1.0,0.0,0.0,0.0,0.0,0.0
808,0.0,0.0,0.0,1.0,0.0,0.0,0.0
809,0.0,1.0,0.0,1.0,0.0,0.0,1.0
810,4.0,0.0,0.0,1.0,0.0,0.0,0.0
811,6.0,0.0,0.0,0.0,0.0,0.0,1.0
812,9.0,0.0,0.0,0.0,0.0,1.0,0.0
813,3.0,1.0,0.0,1.0,0.0,0.0,1.0
814,0.0,0.0,0.0,0.0,0.0,0.0,1.0
815,13.0,1.0,0.0,1.0,0.0,0.0,0.0
816,0.0,0.0,0.0,0.0,0.0,0.0,1.0
817,2.0,1.0,0.0,0.0,0.0,0.0,0.0
818,2.0,0.0,0.0,0.0,0.0,1.0,1.0
819,1.0,0.0,1.0,0.0,0.0,0.0,0.0
820,10.0,1.0,0.0,0.0,0.0,1.0,0.0
821,0.0,0.0,0.0,0.0,0.0,0.0,1.0
822,6.0,1.0,0.0,1.0,0.0,0.0,1.0
823,0.0,1.0,0.0,1.0,0.0,1.0,0.0
824,0.0,0.0,0.0,1.0,0.0,0.0,0.0
825,3.0,0.0,0.0,0.0,0.0,0.0,1.0
826,6.0,0.0,1.0,0.0,0.0,1.0,0.0
827,9.0,0.0,1.0,0.0,0.0,0.0,0.0
828,0.0,0.0,1.0,0.0,0.0,0.0,0.0
829,0.0,0.0,0.0,1.0,0.0,0.0,1.0
830,5.0,1.0,0.0,0.0,0.0,0.0,1.0
831,16.0,1.0,0.0,0.0,0.0,0.0,0.0
832,0.0,0.0,0.0,0.0,0.0,1.0,1.0
833,8.0,1.0,0.0,0.0,0.0,0.0,0.0
834,0.0,0.0,0.0,0.0,0.0,0.0,1.0
835,13.0,0.0,1.0,0.0,0.0,0.0,0.0
836,8.0,0.0,0.0,0.0,0.0,0.0,0.0
837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,2.0,1.0,0.0,1.0,0.0,0.0,0.0
839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,1.0,1.0,0.0,0.0,0.0,0.0,0.0
841,11.0,0.0,0.0,0.0,0.0,0.0,0.0
842,1.0,0.0,0.0,0.0,0.0,0.0,1.0
843,15.0,1.0,0.0,0.0,0.0,0.0,1.0
844,4.0,1.0,0.0,0.0,0.0,0.0,0.0
845,12.0,1.0,1.0,0.0,0.0,0.0,1.0
846,5.0,1.0,0.0,0.0,0.0,1.0,0.0
847,1.0,0.0,1.0,0.0,0.0,0.0,0.0
848,2.0,1.0,0.0,0.0,0.0,0.0,0.0
849,0.0,0.0,1.0,0.0,0.0,0.0,0.0
850,0.0,1.0,0.0,0.0,0.0,1.0,1.0
851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,4.0,1.0,0.0,0.0,0.0,0.0,0.0
853,4.0,1.0,0.0,1.0,0.0,0.0,0.0
854,0.0,1.0,0.0,1.0,0.0,1.0,1.0
855,0.0,0.0,0.0,0.0,0.0,0.0,1.0
856,0.0,0.0,1.0,0.0,0.0,0.0,0.0
857,0.0,0.0,0.0,0.0,0.0,0.0,1.0
858,3.0,1.0,0.0,0.0,0.0,1.0,0.0
859,0.0,0.0,0.0,0.0,0.0,0.0,1.0
860,1.0,0.0,1.0,0.0,0.0,0.0,0.0
861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,4.0,0.0,0.0,0.0,0.0,0.0,1.0
863,1.0,0.0,0.0,1.0,0.0,0.0,0.0
864,2.0,0.0,0.0,0.0,0.0,0.0,0.0
865,0.0,1.0,0.0,0.0,0.0,0.0,0.0
866,0.0,0.0,0.0,0.0,0.0,0.0,1.0
867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,7.0,0.0,0.0,0.0,0.0,0.0,0.0
869,1.0,0.0,0.0,0.0,0.0,0.0,1.0
870,1.0,0.0,0.0,1.0,0.0,0.0,1.0
871,0.0,0.0,0.0,0.0,0.0,1.0,1.0
872,1.0,0.0,0.0,0.0,0.0,0.0,0.0
873,0.0,0.0,0.0,0.0,0.0,1.0,0.0
874,1.0,1.0,0.0,1.0,0.0,0.0,0.0
875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,3.0,0.0,0.0,0.0,0.0,1.0,1.0
877,0.0,0.0,0.0,1.0,0.0,1.0,1.0
878,3.0,0.0,0.0,0.0,0.0,0.0,1.0
879,0.0,0.0,1.0,0.0,0.0,0.0,0.0
880,1.0,0.0,0.0,0.0,0.0,1.0,1.0
881,0.0,0.0,1.0,0.0,0.0,0.0,1.0
882,1.0,0.0,1.0,0.0,0.0,0.0,1.0
883,1.0,0.0,1.0,0.0,0.0,0.0,1.0
884,5.0,1.0,0.0,0.0,0.0,0.0,1.0
885,0.0,1.0,0.0,1.0,0.0,0.0,1.0
886,1.0,1.0,0.0,1.0,0.0,0.0,0.0
887,0.0,1.0,0.0,0.0,0.0,0.0,0.0
888,6.0,1.0,0.0,0.0,0.0,0.0,0.0
889,0.0,0.0,0.0,0.0,0.0,0.0,1.0
890,1.0,0.0,0.0,0.0,0.0,0.0,1.0
891,0.0,1.0,0.0,1.0,0.0,1.0,0.0
892,0.0,0.0,0.0,0.0,0.0,0.0,1.0
893,1.0,0.0,0.0,0.0,0.0,1.0,1.0
894,0.0,1.0,0.0,0.0,0.0,0.0,0.0
895,16.0,1.0,1.0,0.0,0.0,0.0,1.0
896,0.0,0.0,0.0,0.0,1.0,1.0,1.0
897,1.0,1.0,0.0,1.0,0.0,0.0,0.0
898,0.0,1.0,0.0,1.0,0.0,0.0,0.0
899,0.0,1.0,0.0,1.0,0.0,1.0,0.0
900,0.0,0.0,1.0,0.0,0.0,1.0,1.0
901,9.0,1.0,0.0,0.0,0.0,0.0,1.0
902,1.0,1.0,0.0,0.0,0.0,1.0,0.0
903,1.0,0.0,0.0,0.0,0.0,0.0,0.0
904,4.0,0.0,0.0,0.0,0.0,0.0,0.0
905,0.0,0.0,0.0,0.0,0.0,0.0,1.0
906,0.0,0.0,0.0,0.0,0.0,0.0,1.0
907,0.0,1.0,0.0,0.0,0.0,0.0,0.0
908,1.0,1.0,0.0,0.0,0.0,1.0,1.0
909,1.0,0.0,0.0,0.0,1.0,0.0,0.0
910,0.0,0.0,0.0,0.0,0.0,0.0,1.0
911,0.0,0.0,0.0,0.0,0.0,1.0,1.0
912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,0.0,0.0,1.0,0.0,0.0,1.0,1.0
914,11.0,1.0,0.0,0.0,0.0,0.0,0.0
915,5.0,0.0,0.0,0.0,0.0,1.0,0.0
916,3.0,0.0,0.0,0.0,0.0,0.0,0.0
917,3.0,1.0,0.0,0.0,0.0,1.0,0.0
918,20.0,0.0,1.0,0.0,0.0,0.0,0.0
919,0.0,1.0,0.0,0.0,0.0,1.0,0.0
920,2.0,0.0,0.0,0.0,0.0,1.0,0.0
921,1.0,0.0,1.0,0.0,0.0,0.0,0.0
922,8.0,1.0,0.0,1.0,0.0,0.0,0.0
923,0.0,1.0,0.0,0.0,0.0,0.0,0.0
924,3.0,0.0,1.0,0.0,0.0,0.0,0.0
925,27.0,1.0,0.0,0.0,0.0,0.0,1.0
926,1.0,0.0,0.0,0.0,0.0,0.0,0.0
927,2.0,0.0,1.0,0.0,0.0,0.0,0.0
928,0.0,0.0,1.0,0.0,0.0,0.0,1.0
929,1.0,0.0,0.0,1.0,0.0,1.0,0.0
930,2.0,1.0,0.0,0.0,0.0,0.0,0.0
