,0,1,2,3,4,5
537,0.0,1.0,0.0,1.0,0.0,0.0
538,16.0,1.0,0.0,0.0,0.0,0.0
539,1.0,0.0,1.0,0.0,0.0,1.0
540,0.0,0.0,0.0,1.0,0.0,1.0
541,2.0,0.0,0.0,1.0,1.0,0.0
542,1.0,1.0,0.0,1.0,0.0,0.0
543,10.0,1.0,0.0,0.0,0.0,0.0
544,0.0,0.0,1.0,0.0,0.0,0.0
545,0.0,0.0,0.0,0.0,1.0,1.0
546,0.0,0.0,1.0,0.0,0.0,0.0
547,0.0,0.0,0.0,0.0,0.0,0.0
548,0.0,0.0,0.0,0.0,0.0,0.0
549,0.0,0.0,0.0,0.0,0.0,0.0
550,0.0,0.0,0.0,0.0,1.0,0.0
551,6.0,1.0,0.0,0.0,0.0,0.0
552,17.0,1.0,0.0,0.0,0.0,0.0
553,7.0,0.0,0.0,0.0,0.0,1.0
554,1.0,1.0,0.0,0.0,1.0,0.0
555,3.0,1.0,0.0,0.0,0.0,0.0
556,2.0,1.0,0.0,0.0,0.0,0.0
557,0.0,0.0,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,0.0,1.0,0.0
559,2.0,0.0,1.0,0.0,0.0,1.0
560,2.0,1.0,0.0,1.0,0.0,0.0
561,2.0,0.0,0.0,0.0,0.0,0.0
562,0.0,1.0,0.0,1.0,0.0,0.0
563,0.0,0.0,0.0,0.0,0.0,0.0
564,0.0,0.0,0.0,1.0,0.0,0.0
565,0.0,0.0,1.0,0.0,1.0,1.0
566,2.0,0.0,1.0,0.0,0.0,0.0
567,8.0,1.0,0.0,0.0,0.0,1.0
568,1.0,0.0,0.0,1.0,0.0,0.0
569,0.0,0.0,0.0,1.0,1.0,0.0
570,2.0,0.0,0.0,0.0,1.0,0.0
571,0.0,0.0,0.0,0.0,0.0,1.0
572,6.0,0.0,0.0,0.0,0.0,0.0
573,5.0,0.0,0.0,0.0,0.0,0.0
574,9.0,1.0,0.0,1.0,0.0,1.0
575,1.0,0.0,0.0,0.0,0.0,0.0
576,1.0,1.0,0.0,1.0,0.0,0.0
577,1.0,0.0,0.0,1.0,0.0,0.0
578,1.0,1.0,0.0,0.0,1.0,0.0
579,0.0,0.0,1.0,0.0,1.0,1.0
580,0.0,1.0,1.0,0.0,0.0,1.0
581,2.0,0.0,0.0,0.0,0.0,1.0
582,9.0,1.0,0.0,0.0,0.0,0.0
583,6.0,1.0,0.0,0.0,0.0,0.0
584,15.0,1.0,0.0,0.0,0.0,0.0
585,0.0,0.0,0.0,0.0,0.0,1.0
586,2.0,1.0,0.0,1.0,0.0,0.0
587,0.0,0.0,1.0,0.0,1.0,0.0
588,8.0,1.0,0.0,0.0,0.0,0.0
589,4.0,0.0,0.0,1.0,0.0,0.0
590,0.0,0.0,0.0,0.0,0.0,1.0
591,0.0,0.0,1.0,0.0,0.0,1.0
592,1.0,0.0,0.0,0.0,1.0,1.0
593,3.0,1.0,0.0,0.0,1.0,0.0
594,18.0,0.0,0.0,0.0,0.0,0.0
595,1.0,0.0,0.0,0.0,0.0,1.0
596,1.0,0.0,0.0,1.0,0.0,0.0
597,0.0,1.0,0.0,0.0,0.0,1.0
598,1.0,1.0,0.0,1.0,0.0,0.0
599,18.0,1.0,0.0,0.0,0.0,0.0
600,3.0,0.0,0.0,0.0,0.0,1.0
601,0.0,1.0,0.0,1.0,0.0,0.0
602,0.0,1.0,0.0,1.0,0.0,0.0
603,0.0,0.0,1.0,0.0,0.0,1.0
604,1.0,0.0,0.0,0.0,1.0,1.0
605,12.0,1.0,0.0,0.0,0.0,0.0
606,6.0,1.0,0.0,1.0,0.0,0.0
607,2.0,1.0,0.0,1.0,1.0,1.0
608,0.0,0.0,0.0,1.0,0.0,1.0
609,0.0,0.0,0.0,0.0,0.0,0.0
610,1.0,1.0,0.0,1.0,0.0,0.0
611,1.0,0.0,0.0,0.0,0.0,1.0
612,2.0,0.0,1.0,0.0,1.0,0.0
613,1.0,0.0,0.0,0.0,0.0,0.0
614,8.0,1.0,0.0,0.0,0.0,1.0
615,0.0,0.0,0.0,0.0,0.0,1.0
616,2.0,0.0,0.0,0.0,1.0,0.0
617,2.0,0.0,0.0,0.0,0.0,0.0
618,2.0,1.0,0.0,1.0,0.0,1.0
619,6.0,0.0,0.0,0.0,0.0,1.0
620,5.0,0.0,0.0,0.0,0.0,1.0
621,7.0,1.0,0.0,0.0,0.0,1.0
622,0.0,0.0,1.0,0.0,0.0,1.0
623,3.0,0.0,0.0,0.0,1.0,0.0
624,1.0,1.0,0.0,0.0,0.0,0.0
625,2.0,0.0,0.0,0.0,0.0,1.0
626,0.0,0.0,0.0,0.0,0.0,1.0
627,1.0,0.0,1.0,0.0,1.0,0.0
628,1.0,0.0,0.0,0.0,0.0,1.0
629,6.0,1.0,0.0,0.0,1.0,0.0
630,1.0,0.0,0.0,1.0,0.0,1.0
631,4.0,1.0,0.0,0.0,0.0,0.0
632,0.0,0.0,0.0,0.0,0.0,1.0
633,3.0,1.0,0.0,0.0,0.0,1.0
634,2.0,0.0,1.0,0.0,0.0,1.0
635,0.0,0.0,0.0,0.0,0.0,1.0
636,0.0,0.0,0.0,0.0,1.0,0.0
637,0.0,0.0,0.0,0.0,0.0,0.0
638,1.0,0.0,0.0,0.0,0.0,1.0
639,4.0,0.0,0.0,0.0,0.0,1.0
640,0.0,0.0,1.0,0.0,0.0,1.0
641,0.0,1.0,0.0,1.0,0.0,0.0
642,0.0,0.0,0.0,0.0,1.0,1.0
643,1.0,0.0,0.0,0.0,1.0,1.0
644,4.0,0.0,0.0,0.0,0.0,0.0
645,1.0,0.0,1.0,0.0,1.0,0.0
646,3.0,0.0,1.0,0.0,1.0,1.0
647,14.0,1.0,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,0.0,1.0,0.0
649,8.0,1.0,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0,0.0,1.0
651,0.0,1.0,0.0,1.0,0.0,1.0
652,2.0,0.0,0.0,0.0,0.0,1.0
653,3.0,1.0,0.0,0.0,1.0,0.0
654,5.0,0.0,0.0,0.0,0.0,1.0
655,0.0,1.0,0.0,1.0,0.0,0.0
656,1.0,0.0,0.0,0.0,0.0,0.0
657,7.0,1.0,1.0,0.0,0.0,0.0
658,0.0,0.0,0.0,0.0,1.0,0.0
659,2.0,1.0,0.0,1.0,1.0,0.0
660,13.0,1.0,0.0,0.0,0.0,1.0
661,2.0,1.0,0.0,1.0,0.0,0.0
662,5.0,0.0,0.0,0.0,0.0,0.0
663,8.0,0.0,1.0,0.0,0.0,0.0
664,0.0,0.0,0.0,0.0,1.0,1.0
665,2.0,1.0,0.0,0.0,0.0,0.0
666,17.0,1.0,0.0,0.0,0.0,0.0
667,1.0,1.0,0.0,1.0,0.0,0.0
668,0.0,0.0,1.0,0.0,0.0,1.0
669,2.0,1.0,0.0,0.0,1.0,0.0
670,2.0,1.0,0.0,1.0,0.0,0.0
671,0.0,0.0,0.0,1.0,1.0,0.0
672,2.0,1.0,0.0,0.0,0.0,0.0
673,1.0,0.0,0.0,0.0,0.0,0.0
674,1.0,0.0,0.0,0.0,0.0,1.0
675,1.0,0.0,1.0,0.0,0.0,1.0
676,2.0,1.0,0.0,0.0,0.0,0.0
677,0.0,0.0,1.0,0.0,1.0,1.0
678,11.0,1.0,0.0,0.0,1.0,0.0
679,5.0,1.0,0.0,0.0,0.0,0.0
680,0.0,1.0,0.0,1.0,0.0,0.0
681,0.0,1.0,0.0,1.0,0.0,0.0
682,2.0,0.0,1.0,0.0,1.0,0.0
683,1.0,0.0,1.0,0.0,0.0,0.0
684,5.0,0.0,0.0,0.0,0.0,1.0
685,7.0,0.0,1.0,0.0,0.0,0.0
686,0.0,1.0,0.0,0.0,0.0,0.0
687,0.0,0.0,1.0,0.0,1.0,1.0
688,0.0,0.0,0.0,0.0,1.0,0.0
689,2.0,0.0,0.0,0.0,1.0,0.0
690,6.0,1.0,0.0,1.0,1.0,0.0
691,6.0,1.0,0.0,0.0,0.0,1.0
692,13.0,1.0,0.0,0.0,0.0,0.0
693,0.0,0.0,1.0,0.0,0.0,1.0
694,1.0,0.0,1.0,0.0,0.0,0.0
695,0.0,1.0,0.0,0.0,1.0,0.0
696,8.0,0.0,0.0,1.0,0.0,0.0
697,1.0,0.0,0.0,0.0,0.0,1.0
698,5.0,1.0,0.0,0.0,0.0,0.0
699,14.0,1.0,0.0,0.0,0.0,0.0
700,9.0,1.0,0.0,0.0,0.0,0.0
701,1.0,0.0,0.0,0.0,1.0,0.0
702,7.0,0.0,1.0,0.0,0.0,0.0
703,3.0,0.0,0.0,0.0,0.0,0.0
704,0.0,1.0,0.0,0.0,0.0,0.0
705,0.0,1.0,0.0,1.0,1.0,0.0
706,1.0,0.0,0.0,1.0,0.0,0.0
707,0.0,1.0,0.0,1.0,0.0,0.0
708,0.0,0.0,1.0,0.0,0.0,0.0
709,0.0,0.0,0.0,0.0,0.0,0.0
710,12.0,1.0,1.0,0.0,0.0,1.0
711,1.0,0.0,0.0,1.0,0.0,1.0
712,0.0,0.0,0.0,0.0,1.0,0.0
713,0.0,0.0,0.0,1.0,0.0,0.0
714,7.0,1.0,0.0,0.0,0.0,1.0
715,3.0,1.0,0.0,0.0,0.0,1.0
716,4.0,1.0,0.0,0.0,0.0,0.0
717,0.0,0.0,1.0,0.0,0.0,0.0
718,0.0,0.0,1.0,0.0,0.0,0.0
719,0.0,0.0,0.0,0.0,1.0,1.0
720,0.0,0.0,1.0,0.0,1.0,1.0
721,1.0,0.0,1.0,0.0,1.0,0.0
722,0.0,0.0,0.0,0.0,0.0,1.0
723,2.0,0.0,0.0,0.0,0.0,1.0
724,0.0,1.0,0.0,0.0,0.0,1.0
725,8.0,1.0,0.0,0.0,0.0,1.0
726,1.0,0.0,0.0,0.0,1.0,1.0
727,0.0,0.0,0.0,0.0,1.0,0.0
728,0.0,1.0,0.0,1.0,1.0,0.0
729,9.0,1.0,1.0,0.0,0.0,0.0
730,9.0,1.0,0.0,0.0,0.0,1.0
731,5.0,1.0,0.0,0.0,0.0,0.0
732,1.0,1.0,0.0,1.0,1.0,0.0
733,1.0,1.0,0.0,1.0,0.0,0.0
734,0.0,1.0,0.0,1.0,0.0,0.0
735,11.0,1.0,0.0,0.0,0.0,0.0
736,1.0,1.0,0.0,1.0,0.0,0.0
737,9.0,1.0,0.0,0.0,0.0,0.0
738,0.0,0.0,1.0,0.0,1.0,1.0
739,0.0,1.0,0.0,0.0,0.0,1.0
740,0.0,0.0,1.0,0.0,0.0,0.0
741,0.0,1.0,0.0,0.0,0.0,0.0
742,0.0,1.0,0.0,0.0,0.0,0.0
743,1.0,0.0,0.0,1.0,1.0,1.0
744,0.0,0.0,1.0,0.0,0.0,1.0
745,8.0,1.0,0.0,0.0,1.0,0.0
746,7.0,1.0,0.0,0.0,0.0,0.0
747,3.0,0.0,0.0,0.0,0.0,0.0
748,1.0,1.0,0.0,1.0,0.0,1.0
749,13.0,1.0,1.0,0.0,0.0,0.0
750,0.0,0.0,1.0,0.0,0.0,0.0
751,4.0,0.0,0.0,0.0,0.0,1.0
752,2.0,1.0,0.0,1.0,0.0,0.0
753,3.0,1.0,1.0,0.0,0.0,0.0
754,4.0,0.0,1.0,0.0,0.0,0.0
755,2.0,0.0,0.0,0.0,1.0,1.0
756,8.0,0.0,0.0,0.0,0.0,0.0
757,5.0,1.0,1.0,0.0,0.0,0.0
758,4.0,1.0,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0,1.0,0.0
760,5.0,1.0,0.0,0.0,0.0,0.0
761,1.0,1.0,0.0,1.0,0.0,0.0
762,0.0,0.0,0.0,0.0,1.0,1.0
763,0.0,0.0,0.0,0.0,0.0,0.0
764,1.0,0.0,1.0,0.0,0.0,0.0
765,0.0,0.0,0.0,0.0,0.0,1.0
766,2.0,0.0,1.0,0.0,1.0,0.0
767,0.0,0.0,1.0,0.0,0.0,1.0
768,0.0,0.0,0.0,0.0,0.0,0.0
769,10.0,0.0,1.0,0.0,0.0,0.0
770,0.0,0.0,0.0,0.0,0.0,1.0
771,0.0,0.0,0.0,0.0,1.0,1.0
772,1.0,1.0,0.0,0.0,1.0,1.0
773,0.0,0.0,0.0,0.0,0.0,1.0
774,1.0,0.0,0.0,0.0,0.0,1.0
775,0.0,0.0,0.0,0.0,1.0,1.0
776,1.0,1.0,0.0,1.0,0.0,0.0
777,1.0,0.0,0.0,0.0,0.0,1.0
778,7.0,1.0,0.0,0.0,0.0,0.0
779,0.0,0.0,0.0,0.0,0.0,0.0
780,0.0,1.0,0.0,1.0,0.0,1.0
781,7.0,1.0,0.0,0.0,0.0,0.0
782,3.0,1.0,0.0,0.0,0.0,0.0
783,14.0,1.0,0.0,0.0,1.0,0.0
784,4.0,0.0,0.0,0.0,0.0,1.0
785,3.0,1.0,0.0,0.0,0.0,0.0
786,9.0,1.0,0.0,0.0,0.0,0.0
787,0.0,0.0,0.0,1.0,1.0,0.0
788,6.0,0.0,1.0,0.0,0.0,0.0
789,5.0,0.0,1.0,0.0,1.0,0.0
790,1.0,1.0,1.0,0.0,0.0,0.0
791,0.0,0.0,0.0,0.0,0.0,0.0
792,0.0,0.0,1.0,0.0,0.0,1.0
793,2.0,0.0,0.0,0.0,0.0,0.0
794,0.0,0.0,0.0,1.0,0.0,0.0
795,0.0,1.0,0.0,0.0,1.0,0.0
796,4.0,1.0,0.0,1.0,0.0,0.0
797,15.0,1.0,1.0,0.0,1.0,0.0
798,0.0,0.0,1.0,0.0,1.0,1.0
799,0.0,0.0,0.0,0.0,0.0,0.0
800,5.0,0.0,1.0,0.0,0.0,0.0
801,3.0,0.0,1.0,0.0,0.0,1.0
802,1.0,1.0,0.0,1.0,0.0,0.0
803,8.0,0.0,0.0,0.0,0.0,0.0
804,6.0,1.0,0.0,0.0,0.0,1.0
805,2.0,0.0,0.0,0.0,0.0,0.0
806,0.0,1.0,0.0,1.0,1.0,0.0
807,0.0,0.0,0.0,0.0,0.0,0.0
808,0.0,0.0,0.0,0.0,0.0,0.0
809,0.0,0.0,0.0,1.0,0.0,0.0
810,0.0,0.0,0.0,1.0,0.0,0.0
811,0.0,1.0,0.0,1.0,0.0,1.0
812,3.0,1.0,0.0,0.0,0.0,1.0
813,7.0,1.0,0.0,0.0,0.0,0.0
814,0.0,1.0,0.0,0.0,1.0,0.0
815,25.0,1.0,0.0,0.0,0.0,0.0
816,0.0,0.0,0.0,0.0,0.0,0.0
817,0.0,0.0,0.0,0.0,0.0,0.0
818,3.0,1.0,0.0,0.0,0.0,1.0
819,7.0,1.0,0.0,0.0,0.0,0.0
820,0.0,1.0,0.0,1.0,0.0,1.0
821,3.0,1.0,0.0,1.0,0.0,0.0
822,3.0,0.0,0.0,0.0,0.0,1.0
823,9.0,1.0,0.0,0.0,0.0,0.0
824,4.0,1.0,0.0,1.0,0.0,0.0
825,1.0,0.0,0.0,0.0,0.0,1.0
826,0.0,1.0,0.0,0.0,0.0,1.0
827,7.0,1.0,1.0,0.0,0.0,0.0
828,2.0,1.0,0.0,0.0,1.0,0.0
829,2.0,0.0,0.0,1.0,0.0,0.0
830,10.0,1.0,0.0,0.0,1.0,0.0
831,7.0,1.0,0.0,0.0,0.0,0.0
832,5.0,1.0,0.0,0.0,0.0,0.0
833,3.0,1.0,0.0,1.0,0.0,0.0
834,3.0,1.0,0.0,0.0,1.0,1.0
835,0.0,0.0,0.0,0.0,0.0,1.0
836,0.0,1.0,0.0,0.0,0.0,1.0
837,1.0,0.0,1.0,0.0,0.0,1.0
838,1.0,0.0,0.0,0.0,0.0,1.0
839,7.0,0.0,0.0,0.0,0.0,0.0
840,1.0,1.0,1.0,0.0,0.0,0.0
841,2.0,0.0,0.0,0.0,0.0,1.0
842,2.0,0.0,0.0,0.0,0.0,0.0
843,0.0,0.0,0.0,1.0,0.0,0.0
844,1.0,1.0,0.0,1.0,0.0,0.0
845,0.0,1.0,0.0,1.0,1.0,0.0
846,0.0,1.0,0.0,1.0,0.0,0.0
847,1.0,0.0,1.0,0.0,1.0,0.0
848,1.0,1.0,0.0,0.0,0.0,0.0
849,2.0,1.0,0.0,1.0,0.0,0.0
850,6.0,1.0,0.0,0.0,0.0,0.0
851,17.0,1.0,0.0,0.0,0.0,0.0
852,0.0,0.0,0.0,1.0,1.0,0.0
853,0.0,0.0,1.0,0.0,0.0,0.0
854,9.0,1.0,0.0,1.0,1.0,1.0
855,7.0,1.0,0.0,0.0,0.0,0.0
856,14.0,1.0,0.0,0.0,0.0,0.0
857,2.0,1.0,0.0,0.0,0.0,0.0
858,1.0,0.0,0.0,0.0,0.0,0.0
859,0.0,1.0,0.0,1.0,0.0,0.0
860,9.0,1.0,0.0,0.0,0.0,0.0
861,0.0,1.0,0.0,0.0,0.0,0.0
862,1.0,0.0,0.0,1.0,0.0,0.0
863,1.0,0.0,0.0,0.0,0.0,1.0
864,1.0,0.0,1.0,0.0,1.0,1.0
865,21.0,1.0,0.0,0.0,0.0,0.0
866,0.0,0.0,0.0,0.0,0.0,0.0
867,2.0,0.0,0.0,0.0,0.0,1.0
868,1.0,0.0,0.0,0.0,1.0,1.0
869,3.0,1.0,0.0,0.0,0.0,1.0
870,1.0,0.0,1.0,0.0,0.0,1.0
871,0.0,0.0,1.0,0.0,0.0,1.0
872,0.0,0.0,1.0,0.0,1.0,0.0
873,3.0,1.0,0.0,0.0,0.0,0.0
874,6.0,0.0,1.0,0.0,0.0,0.0
875,0.0,0.0,1.0,0.0,0.0,1.0
876,0.0,1.0,0.0,1.0,0.0,0.0
877,0.0,0.0,0.0,0.0,0.0,1.0
878,1.0,1.0,0.0,0.0,1.0,1.0
879,6.0,1.0,1.0,0.0,0.0,1.0
880,29.0,1.0,0.0,0.0,0.0,0.0
881,2.0,0.0,0.0,0.0,0.0,0.0
882,0.0,0.0,0.0,1.0,0.0,1.0
883,4.0,1.0,0.0,0.0,0.0,1.0
884,7.0,1.0,0.0,0.0,1.0,0.0
885,1.0,0.0,0.0,1.0,0.0,0.0
886,0.0,0.0,0.0,0.0,0.0,1.0
887,18.0,0.0,1.0,0.0,0.0,0.0
888,1.0,0.0,0.0,0.0,0.0,0.0
889,1.0,1.0,0.0,1.0,0.0,0.0
890,0.0,1.0,0.0,1.0,0.0,0.0
891,1.0,1.0,0.0,0.0,0.0,0.0
892,0.0,0.0,0.0,0.0,0.0,1.0
893,4.0,1.0,1.0,0.0,0.0,1.0
894,0.0,0.0,0.0,1.0,0.0,0.0
895,0.0,0.0,0.0,0.0,0.0,0.0
896,4.0,1.0,0.0,0.0,0.0,1.0
897,0.0,0.0,1.0,0.0,0.0,1.0
898,17.0,0.0,1.0,0.0,0.0,1.0
899,1.0,0.0,1.0,0.0,0.0,0.0
900,0.0,0.0,0.0,0.0,1.0,0.0
901,4.0,0.0,1.0,0.0,0.0,0.0
902,1.0,0.0,0.0,0.0,0.0,1.0
903,0.0,0.0,0.0,1.0,0.0,0.0
904,0.0,0.0,0.0,0.0,0.0,1.0
905,1.0,0.0,1.0,0.0,1.0,0.0
906,3.0,0.0,1.0,0.0,0.0,1.0
907,11.0,1.0,0.0,0.0,0.0,0.0
908,2.0,0.0,0.0,0.0,0.0,1.0
909,1.0,1.0,0.0,1.0,0.0,0.0
910,1.0,1.0,0.0,1.0,0.0,0.0
911,0.0,0.0,0.0,0.0,0.0,0.0
912,1.0,1.0,0.0,0.0,1.0,0.0
913,4.0,1.0,0.0,0.0,0.0,0.0
914,3.0,1.0,0.0,1.0,0.0,0.0
915,0.0,0.0,0.0,0.0,0.0,1.0
916,1.0,0.0,0.0,0.0,0.0,0.0
917,3.0,1.0,0.0,1.0,1.0,0.0
918,7.0,1.0,0.0,0.0,0.0,0.0
919,25.0,1.0,0.0,0.0,0.0,1.0
920,2.0,0.0,0.0,0.0,0.0,0.0
921,2.0,0.0,1.0,0.0,1.0,1.0
922,2.0,0.0,0.0,0.0,0.0,0.0
923,1.0,0.0,0.0,0.0,0.0,0.0
924,7.0,1.0,0.0,1.0,0.0,1.0
925,2.0,1.0,0.0,1.0,1.0,0.0
926,0.0,0.0,1.0,0.0,1.0,1.0
927,8.0,1.0,0.0,0.0,0.0,1.0
928,2.0,0.0,1.0,0.0,0.0,0.0
929,9.0,1.0,0.0,0.0,0.0,1.0
930,0.0,0.0,0.0,0.0,1.0,1.0
931,9.0,1.0,0.0,0.0,0.0,1.0
932,13.0,1.0,0.0,0.0,0.0,0.0
933,7.0,0.0,1.0,0.0,1.0,1.0
934,10.0,1.0,0.0,0.0,0.0,1.0
935,5.0,1.0,1.0,0.0,0.0,0.0
936,0.0,0.0,0.0,0.0,0.0,0.0
937,18.0,1.0,0.0,0.0,0.0,0.0
938,2.0,0.0,0.0,1.0,0.0,0.0
939,0.0,0.0,0.0,0.0,0.0,0.0
940,9.0,1.0,0.0,0.0,1.0,1.0
941,3.0,0.0,0.0,0.0,0.0,1.0
942,1.0,0.0,1.0,0.0,1.0,0.0
943,0.0,0.0,1.0,0.0,1.0,0.0
944,0.0,0.0,1.0,0.0,1.0,0.0
945,8.0,0.0,1.0,0.0,0.0,0.0
946,12.0,1.0,0.0,0.0,0.0,0.0
947,13.0,1.0,1.0,0.0,0.0,1.0
948,2.0,0.0,0.0,0.0,0.0,0.0
949,12.0,1.0,0.0,0.0,0.0,0.0
950,1.0,0.0,0.0,0.0,0.0,1.0
951,0.0,0.0,0.0,1.0,0.0,0.0
952,1.0,1.0,0.0,0.0,0.0,1.0
953,0.0,0.0,0.0,1.0,0.0,0.0
954,1.0,1.0,1.0,0.0,0.0,0.0
955,4.0,0.0,1.0,0.0,1.0,0.0
956,0.0,0.0,0.0,0.0,1.0,0.0
957,2.0,0.0,0.0,0.0,0.0,0.0
958,9.0,1.0,0.0,1.0,0.0,1.0
959,0.0,0.0,0.0,0.0,1.0,1.0
960,1.0,0.0,0.0,0.0,0.0,1.0
961,7.0,0.0,0.0,0.0,0.0,1.0
962,1.0,0.0,0.0,0.0,0.0,1.0
963,4.0,0.0,1.0,0.0,0.0,0.0
964,13.0,1.0,0.0,0.0,0.0,0.0
965,0.0,1.0,0.0,1.0,0.0,0.0
966,0.0,0.0,0.0,0.0,0.0,0.0
967,4.0,1.0,0.0,1.0,0.0,1.0
968,0.0,0.0,1.0,0.0,0.0,0.0
969,4.0,1.0,0.0,1.0,0.0,1.0
970,0.0,0.0,0.0,0.0,0.0,1.0
971,6.0,0.0,0.0,0.0,0.0,0.0
972,0.0,1.0,0.0,0.0,0.0,0.0
973,0.0,0.0,0.0,0.0,0.0,0.0
974,27.0,1.0,0.0,0.0,0.0,1.0
975,3.0,1.0,1.0,0.0,0.0,0.0
976,0.0,0.0,0.0,0.0,0.0,1.0
977,1.0,0.0,0.0,0.0,0.0,1.0
978,1.0,1.0,0.0,1.0,1.0,0.0
979,1.0,1.0,0.0,1.0,0.0,0.0
980,4.0,0.0,0.0,0.0,0.0,1.0
981,2.0,0.0,1.0,0.0,0.0,0.0
982,0.0,0.0,0.0,0.0,0.0,0.0
983,0.0,1.0,0.0,1.0,1.0,1.0
984,1.0,1.0,0.0,0.0,0.0,1.0
985,0.0,1.0,0.0,1.0,1.0,1.0
986,14.0,1.0,0.0,0.0,0.0,0.0
987,3.0,0.0,0.0,0.0,0.0,1.0
988,1.0,0.0,0.0,0.0,0.0,0.0
989,0.0,0.0,1.0,0.0,0.0,1.0
990,5.0,0.0,0.0,0.0,0.0,0.0
991,7.0,1.0,0.0,0.0,0.0,0.0
992,0.0,1.0,0.0,1.0,1.0,0.0
993,0.0,1.0,0.0,1.0,1.0,0.0
994,0.0,0.0,1.0,0.0,0.0,1.0
995,6.0,1.0,1.0,0.0,1.0,1.0
996,8.0,1.0,0.0,0.0,0.0,1.0
997,3.0,0.0,0.0,0.0,0.0,1.0
998,1.0,1.0,0.0,0.0,0.0,1.0
999,0.0,1.0,0.0,0.0,0.0,1.0
1000,1.0,0.0,1.0,0.0,0.0,0.0
1001,0.0,1.0,0.0,1.0,0.0,1.0
1002,0.0,1.0,0.0,1.0,0.0,1.0
1003,0.0,0.0,1.0,0.0,1.0,1.0
1004,2.0,0.0,1.0,0.0,0.0,0.0
1005,1.0,0.0,0.0,0.0,0.0,1.0
1006,2.0,1.0,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.0,0.0,0.0
1008,8.0,1.0,0.0,0.0,0.0,0.0
1009,0.0,1.0,0.0,0.0,0.0,0.0
1010,8.0,0.0,1.0,0.0,1.0,0.0
1011,2.0,1.0,0.0,1.0,0.0,1.0
1012,0.0,0.0,1.0,0.0,0.0,0.0
1013,1.0,1.0,0.0,1.0,0.0,0.0
1014,0.0,0.0,0.0,1.0,0.0,0.0
1015,0.0,0.0,1.0,0.0,1.0,0.0
1016,9.0,0.0,0.0,0.0,0.0,0.0
1017,0.0,0.0,0.0,0.0,1.0,0.0
1018,2.0,0.0,0.0,0.0,0.0,0.0
1019,0.0,0.0,0.0,1.0,0.0,0.0
1020,0.0,0.0,1.0,0.0,0.0,0.0
1021,0.0,0.0,0.0,0.0,0.0,1.0
1022,0.0,0.0,0.0,0.0,0.0,0.0
1023,17.0,1.0,1.0,0.0,0.0,0.0
1024,1.0,0.0,1.0,0.0,0.0,0.0
1025,2.0,0.0,0.0,1.0,0.0,1.0
1026,3.0,1.0,0.0,1.0,0.0,1.0
1027,0.0,0.0,1.0,0.0,0.0,0.0
1028,17.0,1.0,0.0,0.0,0.0,0.0
1029,3.0,1.0,0.0,0.0,0.0,0.0
1030,3.0,1.0,0.0,0.0,0.0,0.0
1031,10.0,1.0,0.0,0.0,0.0,0.0
1032,1.0,0.0,0.0,0.0,0.0,0.0
1033,2.0,0.0,1.0,0.0,0.0,0.0
1034,1.0,1.0,0.0,0.0,1.0,1.0
1035,1.0,0.0,0.0,0.0,1.0,0.0
1036,3.0,0.0,1.0,0.0,0.0,0.0
1037,1.0,0.0,1.0,0.0,0.0,1.0
1038,0.0,0.0,1.0,0.0,1.0,1.0
1039,0.0,0.0,0.0,0.0,0.0,0.0
1040,1.0,1.0,0.0,0.0,0.0,0.0
1041,0.0,1.0,0.0,1.0,0.0,0.0
1042,9.0,1.0,0.0,0.0,0.0,1.0
1043,0.0,0.0,0.0,0.0,0.0,1.0
1044,0.0,0.0,0.0,0.0,0.0,1.0
1045,0.0,0.0,0.0,0.0,0.0,0.0
1046,0.0,0.0,1.0,0.0,0.0,0.0
1047,1.0,0.0,0.0,0.0,0.0,0.0
1048,1.0,1.0,0.0,0.0,0.0,0.0
1049,0.0,0.0,0.0,1.0,1.0,0.0
1050,0.0,1.0,0.0,0.0,0.0,0.0
1051,3.0,0.0,0.0,0.0,0.0,1.0
1052,5.0,0.0,0.0,0.0,0.0,0.0
1053,18.0,1.0,0.0,0.0,0.0,1.0
1054,0.0,0.0,1.0,0.0,0.0,0.0
1055,0.0,0.0,0.0,0.0,0.0,1.0
1056,0.0,0.0,0.0,0.0,1.0,1.0
1057,2.0,1.0,0.0,1.0,0.0,0.0
1058,0.0,0.0,1.0,0.0,0.0,1.0
1059,2.0,0.0,1.0,0.0,1.0,1.0
1060,0.0,0.0,0.0,0.0,0.0,0.0
1061,9.0,1.0,0.0,0.0,0.0,0.0
1062,0.0,1.0,0.0,1.0,0.0,0.0
1063,3.0,0.0,0.0,0.0,0.0,0.0
1064,4.0,1.0,0.0,0.0,0.0,0.0
1065,0.0,1.0,0.0,0.0,0.0,0.0
1066,18.0,1.0,0.0,0.0,0.0,0.0
1067,0.0,0.0,0.0,0.0,1.0,1.0
1068,0.0,0.0,0.0,1.0,0.0,0.0
1069,0.0,0.0,0.0,0.0,1.0,1.0
1070,0.0,0.0,0.0,1.0,1.0,1.0
1071,4.0,0.0,0.0,0.0,0.0,1.0
